,region,city,area,rooms,toilets,price,year,month
25484,puglia, Cassano delle Murge,60m²,3,1,€ 90.000,2023,7
25485,puglia, Trepuzzi,123m²,5,2,€ 100.000,2023,7
25486,puglia, Leporano,92m²,3,2,€ 245.000,2023,7
25487,puglia, Casamassima,198m²,4,3,€ 369.000,2023,7
25488,puglia, Conversano,110m²,3,2,€ 120.000,2023,7
25489,puglia, Bari,112m²,3,2,€ 550.000,2023,7
25490,puglia, Cassano delle Murge,250m²,5+,2,€ 200.000,2023,7
25491,puglia, Putignano,95m²,3,1,€ 95.000,2023,7
25492,puglia, Putignano,80m²,3,1,€ 98.000,2023,7
25493,puglia, Manfredonia,110m²,4,1,€ 188.000,2023,7
25494,puglia, Turi,80m²,3,1,€ 32.000,2023,7
25495,puglia, Putignano,55m²,2,1,€ 110.000,2023,7
25496,puglia, Bari,70m²,2,1,€ 95.000,2023,7
25497,puglia, Bari,80m²,3,2,€ 290.000,2023,7
25498,puglia, Bari,136m²,4,2,€ 195.000,2023,7
25499,puglia, Casamassima,129m²,3,1,€ 133.000,2023,7
25500,puglia, Salice Salentino,168m²,5,2,"€ 140.000€ 150.000(-6,7%)",2023,7
25501,puglia, Gioia del Colle,70m²,2,1,€ 45.000,2023,7
25502,puglia, Conversano,115m²,4,2,€ 219.000,2023,7
25503,puglia, Cassano delle Murge,70m²,4,1,€ 77.000,2023,7
25504,puglia, Leporano,60m²,3,1,€ 120.000,2023,7
25505,puglia, Manfredonia,93m²,5,1,€ 145.000,2023,7
25506,puglia, Taranto,92m²,3,1,€ 215.000,2023,7
25507,puglia, Conversano,80m²,3,2,€ 67.000,2023,7
25508,puglia, Conversano,150m²,4,2,€ 139.000,2023,7
25509,puglia, Conversano,45m²,2,1,€ 114.000,2023,7
25510,puglia, Taranto,55m²,2,1,€ 95.000,2023,7
25511,puglia, Turi,112m²,3,1,€ 147.000,2023,7
25512,puglia, Bari,67m²,3,1,€ 255.000,2023,7
25513,puglia, Turi,74m²,2,1,€ 37.000,2023,7
25514,puglia, Turi,85m²,3,1,€ 86.000,2023,7
25515,puglia, Bari,135m²,3,2,€ 170.000,2023,7
25516,puglia, Cassano delle Murge,200m²,5+,2,€ 210.000,2023,7
25517,puglia, Taranto,370m²,5+,2,€ 240.000,2023,7
25518,puglia, Bari,292m²,5,3,€ 615.000,2023,7
25519,puglia, Conversano,72m²,3,1,€ 99.000,2023,7
25520,puglia, Lecce,95m²,3,1,€ 55.000,2023,7
25521,puglia, Bari,83m²,3,1,€ 200.000,2023,7
25522,puglia, Putignano,75m²,2,1,€ 65.000,2023,7
25523,puglia, Taranto,90m²,3,1,€ 93.000,2023,7
25524,puglia, Bari,99m²,3,2,€ 184.000,2023,7
25525,puglia, Turi,56m²,2,2,€ 45.000,2023,7
25526,puglia, Castellaneta,102m²,4,3,€ 348.000,2023,7
25527,puglia, Putignano,100m²,3,1,€ 125.000,2023,7
25528,puglia, Cassano delle Murge,105m²,5,1,€ 90.000,2023,7
25529,puglia, Cassano delle Murge,140m²,5+,2,€ 185.000,2023,7
25530,puglia, Casamassima,88m²,3,1,€ 119.000,2023,7
25531,puglia, Casamassima,84m²,3,1,€ 85.000,2023,7
25532,puglia, Bari,100m²,3,1,€ 149.000,2023,7
25533,puglia, Casamassima,365m²,3,3,€ 347.000,2023,7
25534,puglia, Bari,45m²,2,1,€ 95.000,2023,7
25535,puglia, Monopoli,110m²,4,2,€ 219.000,2023,7
25536,puglia, Putignano,100m²,3,1,€ 90.000,2023,7
25537,puglia, Lecce,129m²,4,1,€ 155.000,2023,7
25538,puglia, Lecce,36m²,2,1,€ 29.000,2023,7
25539,puglia, Putignano,100m²,4,1,€ 64.000,2023,7
25540,puglia, Bari,117m²,5,2,€ 190.000,2023,7
25541,puglia, Conversano,110m²,4,3,€ 290.000,2023,7
25542,puglia, Casamassima,221m²,4,1,€ 198.000,2023,7
25543,puglia, Taranto,60m²,3,1,€ 62.000,2023,7
25544,puglia, Cassano delle Murge,70m²,4,1,€ 93.000,2023,7
25545,puglia, Turi,265m²,4,2,€ 179.000,2023,7
25546,puglia, Casamassima,528m²,5+,3+,"€ 529.000€ 579.000(-8,6%)",2023,7
25547,puglia, Trani,112m²,4,2,€ 950.000,2023,7
25548,puglia, Casamassima,110m²,3,1,€ 99.000,2023,7
25549,puglia, Lecce,98m²,3,2,€ 77.000,2023,7
25550,puglia, Casamassima,99m²,3,2,€ 147.000,2023,7
25551,puglia, Ostuni,450m²,5+,2,€ 1.350.000,2023,7
25552,puglia, Bari,64m²,2,1,€ 145.000,2023,7
25553,puglia, Bari,63m²,3,1,€ 205.000,2023,7
25554,puglia, Casamassima,150m²,3,1,€ 139.000,2023,7
25555,puglia, Conversano,156m²,5,2,€ 139.000,2023,7
25556,puglia, Cassano delle Murge,115m²,5,1,€ 105.000,2023,7
25557,puglia, Conversano,85m²,3,2,€ 120.000,2023,7
25558,puglia, Cassano delle Murge,100m²,4,1,€ 65.000,2023,7
25559,puglia, Cassano delle Murge,80m²,3,1,€ 45.000,2023,7
25560,puglia, Corato,185m²,5+,1,€ 330.000,2023,7
25561,puglia, Bari,59m²,2,1,€ 85.000,2023,7
25562,puglia, Bari,134m²,4,2,€ 310.000,2023,7
25563,puglia, Cassano delle Murge,150m²,5,2,€ 96.000,2023,7
25564,puglia, Turi,145m²,3,2,€ 155.000,2023,7
25565,puglia, Conversano,220m²,5,3,€ 249.000,2023,7
25566,puglia, Casamassima,84m²,3,1,€ 85.000,2023,7
25567,puglia, Turi,110m²,4,1,€ 47.000,2023,7
25568,puglia, Conversano,53m²,2,1,€ 99.000,2023,7
25569,puglia, Cassano delle Murge,140m²,4,2,€ 60.000,2023,7
25570,puglia, Bari,115m²,3,2,€ 525.000,2023,7
25571,puglia, Cassano delle Murge,375m²,5+,3,€ 375.000,2023,7
25572,puglia, Gioia del Colle,60m²,3,2,€ 37.000,2023,7
25573,puglia, Cassano delle Murge,114m²,4,1,€ 68.000,2023,7
25574,puglia, Lecce,66m²,2,1,€ 135.000,2023,7
25575,puglia, Conversano,100m²,4,2,€ 298.000,2023,7
25576,puglia, Casamassima,80m²,2,1,€ 160.000,2023,7
25577,puglia, Castellaneta,95m²,4,2,€ 95.000,2023,7
25578,puglia, Cassano delle Murge,183m²,4,3,€ 180.000,2023,7
25579,puglia, Lecce,288m²,5+,3,€ 300.000,2023,7
25580,puglia, Casamassima,90m²,3,1,€ 79.000,2023,7
25581,puglia, Taranto,139m²,3,2,€ 238.000,2023,7
25582,puglia, Casamassima,185m²,4,3,€ 287.000,2023,7
25583,puglia, Bari,122m²,4,2,€ 260.000,2023,7
25584,puglia, Lecce,179m²,3,1,€ 900.000,2023,7
25585,puglia, Putignano,285m²,5,3+,€ 420.000,2023,7
25586,puglia, Casamassima,128m²,4,2,€ 170.000,2023,7
25587,puglia, Cassano delle Murge,110m²,5,2,€ 155.000,2023,7
25588,puglia, Molfetta,331m²,5+,3+,€ 640.000,2023,7
25589,puglia, Casamassima,290m²,5+,3,€ 320.000,2023,7
25590,puglia, Turi,93m²,2,2,€ 29.000,2023,7
25591,puglia, Taranto,115m²,5+,2,€ 135.000,2023,7
25592,puglia, Bari,64m²,3,1,"€ 170.000€ 180.000(-5,6%)",2023,7
25593,puglia, Casamassima,142m²,4,1,€ 109.000,2023,7
25594,puglia, Taranto,86m²,3,1,€ 113.000,2023,7
25595,puglia, San Vito dei Normanni,75m²,3,1,€ 90.000,2023,7
25596,puglia, Conversano,90m²,5,1,€ 139.000,2023,7
25597,puglia, Turi,151m²,3,2,€ 129.000,2023,7
25598,puglia, Gioia del Colle,680m²,5+,3,€ 1.200.000,2023,7
25599,puglia, Conversano,70m²,3,1,€ 69.000,2023,7
25600,puglia, Bari,49m²,2,1,€ 158.000,2023,7
25601,puglia, Cassano delle Murge,140m²,5,2,€ 150.000,2023,7
25602,puglia, Taranto,89m²,3,1,€ 99.000,2023,7
25603,puglia, Taranto,84m²,3,1,€ 150.000,2023,7
25604,puglia, Conversano,200m²,4,3,€ 349.000,2023,7
25605,puglia, Putignano,80m²,3,1,"€ 60.000€ 70.000(-14,3%)",2023,7
25606,puglia, Bari,140m²,4,2,€ 85.000,2023,7
25607,puglia, Conversano,90m²,4,2,€ 215.000,2023,7
25608,puglia, Taranto,173m²,5,2,€ 218.000,2023,7
25609,puglia, Bari,70m²,3,2,€ 225.000,2023,7
25610,puglia, Bari,270m²,5+,3,€ 580.000,2023,7
25611,puglia, Cassano delle Murge,335m²,5+,3,€ 390.000,2023,7
25612,puglia, Taranto,172m²,4,2,€ 119.000,2023,7
25613,puglia, Cassano delle Murge,120m²,5,2,€ 110.000,2023,7
25614,puglia, Mesagne,135m²,2,1,€ 49.000,2023,7
25615,puglia, Lizzano,149m²,3,1,€ 129.000,2023,7
25616,puglia, Turi,140m²,3,1,€ 139.000,2023,7
25617,puglia, Putignano,68m²,2,1,€ 58.000,2023,7
25618,puglia, Bari,102m²,3,2,€ 210.000,2023,7
25619,puglia, Bari,47m²,2,1,€ 92.000,2023,7
25620,puglia, Casamassima,194m²,3,1,€ 298.000,2023,7
25621,puglia, Bari,79m²,3,2,€ 324.000,2023,7
25622,puglia, Leporano,82m²,4,1,€ 135.000,2023,7
25623,puglia, Leporano,420m²,5+,3+,€ 529.000,2023,7
25624,puglia, Taranto,93m²,3,2,€ 79.000,2023,7
25625,puglia, Casamassima,65m²,2,1,€ 48.000,2023,7
25626,puglia, Conversano,80m²,3,1,€ 220.000,2023,7
25627,puglia, Taranto,140m²,5,2,€ 330.000,2023,7
25628,puglia, Cassano delle Murge,60m²,3,1,€ 58.000,2023,7
25629,puglia, Casamassima,65m²,2,1,€ 83.000,2023,7
25630,puglia, Taranto,100m²,4,2,€ 25.000,2023,7
25631,puglia, Casamassima,108m²,4,1,€ 159.000,2023,7
25632,puglia, Cassano delle Murge,55m²,3,1,€ 52.000,2023,7
25633,puglia, Taranto,103m²,3,2,€ 145.000,2023,7
25634,puglia, Turi,96m²,3,1,€ 84.000,2023,7
25635,puglia, Conversano,172m²,5,2,€ 295.000,2023,7
25636,puglia, Putignano,72m²,2,1,€ 70.000,2023,7
25637,puglia, Lecce,100m²,3,1,€ 157.000,2023,7
25638,puglia, Casamassima,52m²,2,2,€ 79.000,2023,7
25639,puglia, Taranto,97m²,3,1,€ 95.000,2023,7
25640,puglia, Cassano delle Murge,75m²,5,1,€ 120.000,2023,7
25641,puglia, Casamassima,84m²,3,1,€ 85.000,2023,7
25642,puglia, Conversano,143m²,5,1,€ 189.000,2023,7
25643,puglia, Taranto,126m²,3,1,€ 118.000,2023,7
25644,puglia, Turi,148m²,3,1,€ 119.000,2023,7
25645,puglia, Lecce,35m²,2,1,€ 77.000,2023,7
25646,puglia, Casamassima,104m²,3,2,€ 186.000,2023,7
25647,puglia, Taranto,150m²,5,2,€ 360.000,2023,7
25648,puglia, Presicce-Acquarica,120m²,5,2,€ 85.000,2023,7
25649,puglia, Bari,75m²,3,1,€ 70.000,2023,7
25650,puglia, Turi,123m²,4,2,€ 96.000,2023,7
25651,puglia, Cassano delle Murge,60m²,3,1,€ 50.000,2023,7
25652,puglia, Conversano,190m²,5+,3,€ 365.000,2023,7
25653,puglia, Bari,93m²,3,2,€ 180.000,2023,7
25654,puglia, Sammichele di Bari,1.600m²,5+,3+,€ 1.000.000,2023,7
25655,puglia, Bari,104m²,3,2,€ 250.000,2023,7
25656,puglia, Bari,112m²,3,2,€ 550.000,2023,7
25657,puglia, Casamassima,92m²,3,1,€ 115.000,2023,7
25658,puglia, Lizzanello,100m²,3,1,€ 29.000,2023,7
25659,puglia, Lecce,70m²,3,1,€ 72.000,2023,7
25660,puglia, Taranto,79m²,2,1,€ 63.000,2023,7
25661,puglia, Putignano,100m²,4,2,€ 58.000,2023,7
25662,puglia, Taranto,118m²,4,2,€ 180.000,2023,7
25663,puglia, Bari,60m²,2,1,€ 237.000,2023,7
25664,puglia, Bari,142m²,4,2,€ 665.000,2023,7
25665,puglia, Bari,70m²,3,1,€ 200.000,2023,7
25666,puglia, Conversano,94m²,3,3,€ 89.000,2023,7
25667,puglia, Turi,97m²,3,1,€ 99.000,2023,7
25668,puglia, Taranto,150m²,5,2,€ 350.000,2023,7
25669,puglia, Casamassima,78m²,3,1,€ 126.000,2023,7
25670,puglia, Casamassima,149m²,2,1,€ 99.000,2023,7
25671,puglia, Mola di Bari,50m²,2,1,€ 179.000,2023,7
25672,puglia, Taranto,60m²,2,1,€ 102.000,2023,7
25673,puglia, Cassano delle Murge,50m²,4,1,€ 39.000,2023,7
25674,puglia, Casamassima,414m²,5,3+,€ 535.000,2023,7
25675,puglia, Casamassima,142m²,3,1,€ 150.000,2023,7
25676,puglia, Bari,138m²,4,2,€ 255.000,2023,7
25677,puglia, Manduria,72m²,4,2,€ 105.000,2023,7
25678,puglia, Conversano,115m²,4,1,€ 110.000,2023,7
25679,puglia, Lecce,95m²,3,1,€ 83.000,2023,7
25680,puglia, Manfredonia,90m²,3,1,€ 119.000,2023,7
25681,puglia, Casamassima,118m²,2,1,€ 79.000,2023,7
25682,puglia, Bari,71m²,3,1,€ 100.000,2023,7
25683,puglia, Lecce,183m²,5+,3,€ 249.000,2023,7
25684,puglia, Putignano,100m²,3,1,€ 85.000,2023,7
25685,puglia, Casamassima,50m²,,1,€ 49.000,2023,7
25686,puglia, Casamassima,111m²,3,1,€ 87.000,2023,7
25687,puglia, Casamassima,196m²,4,3+,€ 255.000,2023,7
25688,puglia, Casamassima,243m²,5+,2,€ 179.000,2023,7
25689,puglia, Turi,302m²,5+,3,€ 197.000,2023,7
25690,puglia, Casamassima,100m²,3,2,€ 93.000,2023,7
25691,puglia, Bari,90m²,3,2,€ 220.000,2023,7
25692,puglia, Conversano,56m²,2,2,€ 59.000,2023,7
25693,puglia, Casamassima,90m²,3,1,€ 125.000,2023,7
25694,puglia, San Cesario di Lecce,264m²,5+,2,€ 299.000,2023,7
25695,puglia, Lizzanello,51m²,3,1,€ 66.000,2023,7
25696,puglia, Turi,89m²,3,1,€ 56.000,2023,7
25697,puglia, Casamassima,103m²,3,1,€ 129.000,2023,7
25698,puglia, Supersano,132m²,3,2,€ 109.000,2023,7
25699,puglia, Gioia del Colle,80m²,3,1,€ 79.000,2023,7
25700,puglia, Conversano,135m²,3,3,€ 89.000,2023,7
25701,puglia, Cassano delle Murge,250m²,5+,3,€ 300.000,2023,7
25702,puglia, Cassano delle Murge,110m²,4,2,€ 185.000,2023,7
25703,puglia, Casamassima,80m²,3,1,€ 129.000,2023,7
25704,puglia, Bari,100m²,4,1,€ 260.000,2023,7
25705,puglia, Bari,50m²,3,1,€ 143.000,2023,7
25706,puglia, Manfredonia,71m²,4,1,€ 88.000,2023,7
25707,puglia, Lizzano,149m²,3,1,€ 129.000,2023,7
25708,puglia, Lecce,78m²,3,1,€ 59.000,2023,7
25709,puglia, Manfredonia,62m²,3,1,€ 125.000,2023,7
25710,puglia, Bari,105m²,3,2,€ 185.000,2023,7
25711,puglia, Casamassima,226m²,5,3+,€ 271.000,2023,7
25712,puglia, Taranto,178m²,4,2,€ 238.000,2023,7
25713,puglia, Casamassima,51m²,,1,€ 37.000,2023,7
25714,puglia, Taranto,113m²,3,1,€ 188.000,2023,7
25715,puglia, Corato,635m²,5+,3+,€ 1.100.000,2023,7
25716,puglia, Bari,159m²,5+,1,€ 260.000,2023,7
25717,puglia, Taranto,424m²,5+,3+,€ 375.000,2023,7
25718,puglia, Casamassima,76m²,2,1,€ 62.000,2023,7
25719,puglia, Casamassima,134m²,4,2,€ 138.000,2023,7
25720,puglia, Bitonto,210m²,5,2,"€ 248.000€ 265.000(-6,4%)",2023,7
25721,puglia, Putignano,140m²,4,1,€ 138.000,2023,7
25722,puglia, Casamassima,117m²,3,1,€ 99.000,2023,7
25723,puglia, Bari,50m²,2,1,€ 155.000,2023,7
25724,puglia, Cassano delle Murge,60m²,4,1,€ 25.000,2023,7
25725,puglia, Casamassima,75m²,3,1,€ 58.000,2023,7
25726,puglia, Cassano delle Murge,50m²,3,1,€ 40.000,2023,7
25727,puglia, Turi,82m²,3,1,€ 36.000,2023,7
25728,puglia, Conversano,120m²,5,2,€ 265.000,2023,7
25729,puglia, Cassano delle Murge,120m²,5,1,"€ 118.000€ 130.000(-9,2%)",2023,7
25730,puglia, Putignano,100m²,3,1,€ 120.000,2023,7
25731,puglia, Bari,91m²,3,1,"€ 180.000€ 200.000(-10,0%)",2023,7
25732,puglia, Lecce,120m²,4,1,€ 175.000,2023,7
25733,puglia, Lecce,244m²,5+,3,€ 369.000,2023,7
25734,puglia, Cassano delle Murge,308m²,5+,2,€ 200.000,2023,7
25735,puglia, Taranto,120m²,4,2,€ 88.000,2023,7
25736,puglia, Turi,157m²,5,2,€ 88.000,2023,7
25737,puglia, Putignano,95m²,3,1,€ 63.000,2023,7
25738,puglia, Taranto,102m²,3,2,€ 166.000,2023,7
25739,puglia, Parabita,131m²,4,1,€ 50.000,2023,7
25740,puglia, Lecce,300m²,5+,3+,€ 310.000,2023,7
25741,puglia, Noci,500m²,5+,3,€ 330.000,2023,7
25742,puglia, Lecce,154m²,4,3,€ 219.000,2023,7
25743,puglia, Monteroni di Lecce,219m²,4,2,€ 145.000,2023,7
25744,puglia, Putignano,50m²,2,2,€ 66.000,2023,7
25745,puglia, Putignano,200m²,5,2,€ 216.000,2023,7
25746,puglia, Bari,65m²,2,1,€ 80.000,2023,7
25747,puglia, Taranto,69m²,2,1,€ 55.000,2023,7
25748,puglia, Cisternino,120m²,4,2,€ 200.000,2023,7
25749,puglia, Squinzano,153m²,3,1,"€ 45.000€ 50.000(-10,0%)",2023,7
25750,puglia, Lecce,70m²,3,1,€ 120.000,2023,7
25751,puglia, Lecce,65m²,2,1,€ 139.000,2023,7
25752,puglia, Putignano,14.000m²,4,2,€ 140.000,2023,7
25753,puglia, Putignano,71m²,3,1,€ 95.000,2023,7
25754,puglia, Putignano,107m²,4,1,€ 153.000,2023,7
25755,puglia, Casamassima,86m²,3,1,€ 115.000,2023,7
25756,puglia, Trani,500m²,5+,3+,€ 850.000,2023,7
25757,puglia, Arnesano,140m²,3,2,€ 98.000,2023,7
25758,puglia, Conversano,200m²,5+,3,€ 269.000,2023,7
25759,puglia, Taranto,105m²,3,1,€ 119.000,2023,7
25760,puglia, San Vito dei Normanni,125m²,3,1,€ 83.000,2023,7
25761,puglia, Manfredonia,65m²,3,1,€ 145.000,2023,7
25762,puglia, Noci,150m²,5+,2,€ 230.000,2023,7
25763,puglia, Lecce,233m²,5,3+,€ 650.000,2023,7
25764,puglia, Manfredonia,117m²,3,1,€ 135.000,2023,7
25765,puglia, Putignano,90m²,3,1,€ 69.000,2023,7
25766,puglia, Alberobello,180m²,5+,1,€ 92.000,2023,7
25767,puglia, Cisternino,180m²,5+,3,€ 200.000,2023,7
25768,puglia, Matino,120m²,4,1,€ 79.000,2023,7
25769,puglia, Lecce,43m²,,1,€ 78.000,2023,7
25770,puglia, Lecce,84m²,4,1,€ 79.000,2023,7
25771,puglia, Monteroni di Lecce,221m²,5+,2,€ 110.000,2023,7
25772,puglia, Lecce,126m²,3,1,"€ 133.000€ 145.000(-8,3%)",2023,7
25773,puglia, Taranto,140m²,4,1,€ 130.000,2023,7
25774,puglia, Cavallino,80m²,3,1,€ 110.000,2023,7
25775,puglia, Putignano,120m²,4,1,€ 110.000,2023,7
25776,puglia, Lecce,55m²,2,1,€ 55.000,2023,7
25777,puglia, Taranto,111m²,4,1,€ 98.000,2023,7
25778,puglia, Ugento,90m²,3,1,€ 79.000,2023,7
25779,puglia, Lecce,160m²,5,3,€ 89.000,2023,7
25780,puglia, Manfredonia,118m²,4,1,€ 185.000,2023,7
25781,puglia, Castellana Grotte,200m²,5,3,€ 180.000,2023,7
25782,puglia, Lecce,157m²,4,2,€ 240.000,2023,7
25783,puglia, Conversano,700m²,5+,1,€ 490.000,2023,7
25784,puglia, Lecce,120m²,3,1,"€ 40.000€ 48.000(-16,7%)",2023,7
25785,puglia, Nardò,140m²,4,1,€ 130.000,2023,7
25786,puglia, Lecce,57m²,2,1,€ 70.000,2023,7
25787,puglia, Bari,90m²,2,1,€ 138.000,2023,7
25788,puglia, Brindisi,144m²,5+,2,€ 150.000,2023,7
25789,puglia, Cisternino,180m²,5,3,€ 270.000,2023,7
25790,puglia, Castellana Grotte,485m²,5+,3+,€ 380.000,2023,7
25791,puglia, Sammichele di Bari,312m²,5+,3+,€ 308.000,2023,7
25792,puglia, Brindisi,89m²,3,1,"€ 135.000€ 145.000(-6,9%)",2023,7
25793,puglia, Conversano,114m²,3,1,€ 115.000,2023,7
25794,puglia, Manfredonia,132m²,4,2,€ 205.000,2023,7
25795,puglia, Putignano,40m²,,1,€ 28.000,2023,7
25796,puglia, Parabita,128m²,4,1,€ 85.000,2023,7
25797,puglia, Manfredonia,100m²,3,1,€ 198.000,2023,7
25798,puglia, Bari,60m²,2,1,€ 90.000,2023,7
25799,puglia, Lecce,116m²,4,2,€ 149.000,2023,7
25800,puglia, Putignano,70m²,3,1,€ 62.000,2023,7
25801,puglia, Carovigno,25m²,,1,€ 35.000,2023,7
25802,puglia, Lecce,76m²,3,1,€ 148.000,2023,7
25803,puglia, Bari,90m²,3,2,€ 170.000,2023,7
25804,puglia, Bari,100m²,3,1,€ 80.000,2023,7
25805,puglia, Noci,180m²,4,2,€ 240.000,2023,7
25806,puglia, Lecce,75m²,3,1,€ 127.000,2023,7
25807,puglia, Lecce,84m²,3,1,€ 118.000,2023,7
25808,puglia, Taranto,105m²,3,1,€ 115.000,2023,7
25809,puglia, Lizzanello,49m²,2,1,€ 39.000,2023,7
25810,puglia, Lequile,96m²,4,1,€ 120.000,2023,7
25811,puglia, Campi Salentina,150m²,3,1,€ 125.000,2023,7
25812,puglia, Putignano,112m²,5,1,€ 62.000,2023,7
25813,puglia, Putignano,112m²,4,1,€ 68.000,2023,7
25814,puglia, Cerignola,100m²,4,2,€ 285.000,2023,7
25815,puglia, Calimera,70m²,2,1,€ 40.000,2023,7
25816,puglia, Lecce,86m²,3,1,€ 85.000,2023,7
25817,puglia, Putignano,85m²,3,1,€ 122.000,2023,7
25818,puglia, Lecce,90m²,2,1,€ 160.000,2023,7
25819,puglia, Porto Cesareo,169m²,5+,2,€ 250.000,2023,7
25820,puglia, Conversano,45m²,2,2,€ 39.000,2023,7
25821,puglia, Lecce,132m²,5+,2,€ 199.000,2023,7
25822,puglia, Manduria,100m²,5,1,€ 250.000,2023,7
25823,puglia, Monopoli,400m²,5+,3+,€ 1.200.000,2023,7
25824,puglia, Lecce,161m²,3,2,"€ 290.000€ 315.000(-7,9%)",2023,7
25825,puglia, Gallipoli,140m²,5,3,€ 150.000,2023,7
25826,puglia, Putignano,70m²,3,2,€ 55.000,2023,7
25827,puglia, Putignano,170m²,3,2,€ 215.000,2023,7
25828,puglia, Putignano,260m²,5,2,€ 145.000,2023,7
25829,puglia, San Cesario di Lecce,127m²,3,2,€ 109.000,2023,7
25830,puglia, Bari,114m²,3,1,€ 250.000,2023,7
25831,puglia, Vieste,142m²,4,3,€ 270.000,2023,7
25832,puglia, Conversano,110m²,4,2,€ 249.000,2023,7
25833,puglia, Nardò,127m²,4,3+,€ 900.000,2023,7
25834,puglia, Conversano,140m²,5+,2,€ 154.000,2023,7
25835,puglia, Taranto,153m²,4,3,€ 198.000,2023,7
25836,puglia, Sava,400m²,5+,3+,€ 950.000,2023,7
25837,puglia, Andria,160m²,5,2,€ 153.000,2023,7
25838,puglia, Lecce,117m²,3,1,€ 75.000,2023,7
25839,puglia, Manfredonia,79m²,3,1,"€ 198.000€ 215.000(-7,9%)",2023,7
25840,puglia, Matino,80m²,3,1,€ 69.000,2023,7
25841,puglia, Lecce,105m²,5,2,€ 100.000,2023,7
25842,puglia, Lecce,110m²,3,2,"€ 169.000€ 183.000(-7,7%)",2023,7
25843,puglia, Nardò,110m²,5,1,€ 145.000,2023,7
25844,puglia, Lecce,127m²,4,1,€ 97.000,2023,7
25845,puglia, Lecce,152m²,4,1,€ 180.000,2023,7
25846,puglia, Surbo,85m²,3,1,"€ 99.000€ 109.000(-9,2%)",2023,7
25847,puglia, Putignano,111m²,5,1,€ 149.000,2023,7
25848,puglia, Bari,200m²,4,3,€ 220.000,2023,7
25849,puglia, Putignano,50m²,3,1,€ 37.500,2023,7
25850,puglia, Maglie,81m²,3,1,€ 95.000,2023,7
25851,puglia, Manfredonia,140m²,4,1,€ 180.000,2023,7
25852,puglia, Manfredonia,121m²,4,2,€ 240.000,2023,7
25853,puglia, Bari,80m²,3,1,€ 105.000,2023,7
25854,puglia, Taranto,130m²,3,2,€ 125.000,2023,7
25855,puglia, Vieste,150m²,4,2,€ 350.000,2023,7
25856,puglia, Conversano,80m²,3,1,€ 85.000,2023,7
25857,puglia, Putignano,142m²,5,2,€ 150.000,2023,7
25858,puglia, Putignano,90m²,4,1,€ 100.000,2023,7
25859,puglia, Lizzanello,52m²,3,1,€ 49.000,2023,7
25860,puglia, Noci,60m²,4,3,€ 88.000,2023,7
25861,puglia, Cavallino,106m²,3,2,€ 208.000,2023,7
25862,puglia, Lecce,180m²,3,1,€ 150.000,2023,7
25863,puglia, Castellana Grotte,70m²,3,1,€ 133.000,2023,7
25864,puglia, Ostuni,91m²,3,1,€ 90.000,2023,7
25865,puglia, Lecce,120m²,4,2,€ 85.000,2023,7
25866,puglia, Lecce,58m²,2,1,€ 78.000,2023,7
25867,puglia, Taranto,100m²,4,2,€ 159.000,2023,7
25868,puglia, Lecce,90m²,3,1,€ 130.000,2023,7
25869,puglia, Lecce,144m²,4,2,€ 138.000,2023,7
25870,puglia, Alessano,313m²,5+,2,€ 255.000,2023,7
25871,puglia, Castellana Grotte,114m²,5,2,€ 94.000,2023,7
25872,puglia, Putignano,150m²,2,1,€ 153.000,2023,7
25873,puglia, Bari,74m²,3,1,€ 120.000,2023,7
25874,puglia, Lecce,86m²,3,1,€ 99.000,2023,7
25875,puglia, Putignano,91m²,2,1,€ 103.000,2023,7
25876,puglia, Lecce,135m²,4,2,€ 189.000,2023,7
25877,puglia, Lecce,40m²,2,1,€ 75.000,2023,7
25878,puglia, Noicattaro,500m²,5+,3+,€ 2.000.000,2023,7
25879,puglia, Lecce,100m²,4,1,€ 105.000,2023,7
25880,puglia, Lecce,117m²,4,2,€ 300.000,2023,7
25881,puglia, Putignano,117m²,5,2,€ 252.000,2023,7
25882,puglia, Taranto,95m²,3,1,€ 85.000,2023,7
25883,puglia, Putignano,70m²,3,1,€ 52.000,2023,7
25884,puglia, Monteroni di Lecce,160m²,4,2,€ 93.000,2023,7
25885,puglia, Putignano,400m²,5+,3+,€ 275.000,2023,7
25886,puglia, Taranto,424m²,5+,3+,€ 375.000,2023,7
25887,puglia, Lecce,269m²,5+,3+,€ 1.100.000,2023,7
25888,puglia, Ostuni,50.000m²,5+,3+,€ 1.700.000,2023,7
25889,puglia, Lecce,90m²,3,1,€ 209.000,2023,7
25890,puglia, Matino,260m²,5+,3,€ 175.000,2023,7
25891,puglia, Cursi,224m²,5+,3,€ 77.000,2023,7
25892,puglia, Andria,115m²,3,2,€ 139.000,2023,7
25893,puglia, Putignano,370m²,5+,3,€ 530.000,2023,7
25894,puglia, Matino,180m²,5,2,€ 150.000,2023,7
25895,puglia, Lecce,100m²,4,1,€ 88.000,2023,7
25896,puglia, Gallipoli,140m²,5,3,€ 150.000,2023,7
25897,puglia, Cursi,248m²,5,2,€ 98.000,2023,7
25898,puglia, Manfredonia,45m²,,1,€ 69.000,2023,7
25899,puglia, Conversano,285m²,5+,2,€ 280.000,2023,7
25900,puglia, Manfredonia,72m²,2,1,€ 108.000,2023,7
25901,puglia, Manfredonia,110m²,5,1,€ 179.000,2023,7
